1;1;141.556079;320.199153
2;21;141.545991;321.377585
3;0;143.262208;323.866922
4;1;143.083148;320.183746
5;21;144.618281;322.688521
6;0;713.927612;658.367362
7;1;714.583041;657.714126
8;21;714.348453;655.464690
9;0;714.626703;655.601548
10;1;714.536133;657.017686
11;21;713.697886;658.922981
12;0;178.027402;310.366097
13;1;175.096450;310.705423
14;21;177.861376;314.022062
15;0;175.712585;310.057946
16;1;179.191301;311.467203
17;21;176.222417;311.876689
18;0;924.034539;533.303039
19;1;922.866473;534.912403
20;21;922.207558;532.432593
21;0;922.379791;533.935549
22;1;922.263214;530.354416
23;21;921.491040;533.340430
24;0;212.424376;943.709784
25;1;211.162941;941.292493
26;21;214.090946;943.939699
27;0;213.407374;940.441915
28;1;214.486605;944.280320
29;21;210.075982;943.301774
30;0;455.407079;562.353856
31;1;458.500666;562.620527
32;21;456.833542;563.296439
33;0;458.238295;564.466263
34;1;457.382701;562.705395
35;21;456.460058;564.284082
36;0;673.179458;310.685325
37;1;671.718276;313.888210
38;21;672.758451;312.925799
39;0;671.922125;310.206840
40;1;673.027634;312.052980
41;21;672.358609;314.610454
42;0;745.159977;472.463348
43;1;748.506249;474.823256
44;21;749.518686;474.469755
45;0;746.206329;474.742602
46;1;745.366822;473.868360
47;21;748.480195;470.972718
48;0;304.163957;870.969561
49;1;303.910967;873.516710
50;21;304.710525;873.726880
51;0;301.044150;871.864812
52;1;304.264771;872.844792
53;21;301.704056;871.667009
54;0;792.027713;62.649851
55;1;793.471511;61.284630
56;21;790.068306;60.069001
57;0;792.823277;61.778184
58;1;791.843963;60.274799
59;21;790.594705;63.307666
60;0;174.960898;546.429350
61;1;170.494525;545.496764
62;21;172.714226;547.487057
63;0;174.374330;549.043824
64;1;173.249526;547.200874
65;21;174.835180;545.750137
66;0;270.895583;374.317569
67;1;271.539878;374.180070
68;21;271.332282;373.444573
69;0;272.291869;373.367720
70;1;270.778121;373.224296
71;21;273.540342;372.341263
72;0;49.308599;63.261393
73;1;47.475983;63.748829
74;21;49.749704;63.714259
75;0;49.292978;60.538691
76;1;46.330016;61.584097
77;21;48.510247;60.471767
78;0;781.420430;365.513256
79;1;782.468500;369.225846
80;21;784.242266;366.339071
81;0;783.249624;368.988673
82;1;782.382545;368.740272
83;21;781.301005;365.730971
84;0;435.319462;745.060105
85;1;439.989817;749.800645
86;21;438.931599;745.793622
87;0;435.160886;746.085905
88;1;436.141173;747.286158
89;21;437.526675;746.757691
90;0;726.424633;300.905859
91;1;728.379035;301.520766
92;21;725.913160;304.325161
93;0;725.679759;302.378022
94;1;725.201160;304.574473
95;21;728.060608;302.143989
96;0;248.782558;179.215869
97;1;248.643370;178.331231
98;21;248.242746;176.325412
99;0;248.876628;176.577271
100;1;245.948284;175.969817
101;21;249.778311;175.479870
102;0;731.996942;400.516468
103;1;734.071727;402.564928
104;21;734.617459;403.425383
105;0;732.707663;404.123983
106;1;733.041382;401.137537
107;21;733.176275;404.827222
108;0;867.108612;930.296016
109;1;869.829855;931.343105
110;21;869.513799;932.814812
111;0;868.161218;932.677171
112;1;869.652463;934.244635
113;21;865.612323;933.580264
114;0;222.483760;191.475912
115;1;221.023870;191.170380
116;21;221.691045;194.066261
117;0;223.279017;193.862524
118;1;223.691887;194.383002
119;21;222.042962;190.807420
120;0;747.725978;905.310876
121;1;749.755057;909.302589
122;21;747.332358;905.490921
123;0;749.191220;907.058296
124;1;745.016641;905.928577
125;21;749.981809;905.776012
