1;1;90.729173;42.100871
2;12;92.832623;42.532949
3;0;64.573834;68.220816
4;1;63.088370;67.715960
5;12;65.829396;68.663543
6;0;40.208667;88.307670
7;1;40.239398;89.796939
8;12;39.954739;88.735082
9;0;74.514535;86.825831
10;1;73.476098;86.855441
11;12;74.428984;85.557461
12;0;74.863617;30.951339
13;1;72.339948;31.049955
14;12;73.873175;30.323824
15;0;91.383687;29.096017
16;1;91.539471;28.148151
17;12;91.619854;27.942339
18;0;31.964981;51.126941
19;1;31.258263;53.687198
20;12;32.478269;53.439370
21;0;22.808265;4.434455
22;1;23.608749;5.542629
23;12;22.540722;5.511675
24;0;38.921688;30.533278
25;1;36.046112;30.883295
26;12;37.697694;32.021206
27;2;37.909610;15.306815
28;3;37.725058;16.807803
29;12;37.605045;17.790670
30;2;23.101316;28.092561
31;3;23.634437;29.516975
32;12;23.912015;28.458665
33;2;12.708365;91.590565
34;3;12.970143;91.508295
35;12;14.374735;91.767723
36;2;24.458830;80.732183
37;3;25.959563;80.703776
38;12;26.322885;78.005621
39;2;27.983194;67.238182
40;3;28.601380;66.004458
41;12;28.358931;68.809020
42;2;62.583965;73.829756
43;3;60.668365;74.255731
44;12;62.707731;74.218645
45;2;99.546239;55.029775
46;3;99.496466;56.901509
47;12;99.874128;56.187274
48;2;81.509303;59.942041
49;3;83.397298;58.486038
50;12;82.528993;57.266790
51;2;95.969200;14.451295
52;3;95.233591;14.054699
53;12;95.262805;13.410232
54;2;1.842816;64.214766
55;3;1.638752;63.224925
56;12;1.931395;64.831297
57;2;90.066743;79.776484
58;3;92.239937;80.201369
59;12;92.522598;79.170232
60;4;53.041546;38.927968
61;5;51.757986;36.142483
62;6;51.757386;38.464885
63;7;53.016429;37.253957
64;12;51.986084;38.535830
65;4;86.537682;76.153148
66;5;85.927288;75.970338
67;6;86.804966;75.484912
68;7;84.338865;75.712903
69;12;86.445505;77.905314
70;4;80.670180;22.069391
71;5;78.494692;22.143260
72;6;79.860555;21.656169
73;7;79.377729;23.122661
74;12;79.482437;21.012478
75;4;32.449886;66.825903
76;5;31.442999;67.425463
77;6;32.267603;67.840107
78;7;32.335810;67.199890
79;12;30.937445;66.382178
80;4;62.755909;9.380930
81;5;61.908477;9.046872
82;6;60.457018;9.808535
83;7;60.435942;11.564102
84;12;62.138857;11.345766
85;4;70.650163;73.487453
86;5;69.905383;72.181084
87;6;70.714406;73.965369
88;7;71.031541;72.255951
89;12;71.948997;74.569700
90;4;10.616463;78.114228
91;5;11.036279;78.573322
92;6;11.985285;78.808709
93;7;11.502064;80.079241
94;12;11.329663;80.932762
95;4;56.594028;90.008128
96;5;54.048743;91.371397
97;6;56.446060;91.149450
98;7;56.567781;90.986215
99;12;54.029876;90.273353
100;4;7.070782;44.162554
101;5;6.851263;43.686202
102;6;6.586464;44.954749
103;7;8.648126;44.592184
104;12;7.213512;42.466827
105;4;21.491071;73.196602
106;5;23.961551;72.101034
107;6;22.674537;74.653491
108;7;22.718418;73.395484
109;12;23.617589;72.720940
110;4;52.232250;57.354834
111;5;53.668233;57.341964
112;6;53.718590;59.454243
113;7;52.223725;58.317065
114;12;52.768142;57.867010
115;8;30.941603;46.776538
116;9;32.639983;47.930131
117;10;30.022262;46.296413
118;11;30.777963;46.419661
119;12;31.593667;47.231323
120;13;31.484717;47.859092
121;14;30.122384;46.160901
122;15;31.128141;47.829131
123;16;32.512379;47.263265
124;5;30.039347;47.086066
125;8;57.134121;5.939900
126;9;57.389061;4.228587
127;10;57.451321;5.120745
128;11;59.801103;4.679248
129;12;57.181170;3.376521
130;13;57.277009;4.866897
131;14;57.036283;4.257348
132;15;57.165045;4.710264
133;16;59.052583;5.162420
134;5;58.409786;4.810518
135;8;33.307169;57.525013
136;9;35.165119;59.161958
137;10;34.473774;59.170344
138;11;35.043947;59.685130
139;12;33.150717;59.370778
140;13;34.812073;59.475535
141;14;35.227312;57.383637
142;15;35.211638;58.343703
143;16;34.729495;59.111351
144;5;34.821206;58.998758
145;8;25.603991;67.971928
146;9;24.424993;66.097759
147;10;24.762646;66.109723
148;11;26.272913;67.346926
149;12;26.414609;66.712217
150;13;24.866077;66.898502
151;14;25.263837;68.428025
152;15;24.499007;68.438358
153;16;26.542968;67.704571
154;5;25.730322;68.604573
155;8;96.091906;89.280879
156;9;97.237767;89.716086
157;10;96.770521;88.081667
158;11;98.141440;87.223123
159;12;97.419649;88.363424
160;13;98.850709;87.817493
161;14;97.353173;87.161377
162;15;98.805779;87.760938
163;16;97.976230;88.878276
164;5;97.144015;88.703605
165;8;39.580671;66.241636
166;9;39.324080;68.072326
167;10;41.668686;68.835601
168;11;41.087616;67.009750
169;12;41.299081;68.986795
170;13;41.828623;67.840489
171;14;39.937983;67.950557
172;15;41.474888;67.129323
173;16;41.126801;66.104686
174;5;41.363715;68.579098
175;8;99.985034;86.212290
176;9;99.105308;85.292353
177;10;99.281528;86.763621
178;11;99.725830;84.290788
179;12;99.837543;85.948729
180;13;99.502456;84.650603
181;14;99.063347;86.948532
182;15;99.947669;86.169294
183;16;99.072427;85.961385
184;5;99.690580;84.130924
185;10;36.919179;40.888842
186;11;87.419002;13.235478
187;17;91.037108;86.705478
188;17;43.876585;59.481948
189;17;98.338907;99.351458
190;17;73.009297;25.568574
191;17;69.690896;7.973749
192;18;14.271361;65.519248
193;18;32.421355;54.031892
194;18;24.555290;57.382217
195;18;22.778466;7.454755
196;18;35.114065;62.248231
