0;0;23.721096;334.476570
1;1;21.610921;330.402341
2;2;21.423075;331.397104
3;3;21.792121;334.069859
4;4;24.359302;334.384890
5;9;23.524726;332.978368
6;0;22.100355;330.315391
7;1;24.697003;334.720682
8;2;24.875529;331.185264
9;3;23.240317;333.105591
10;4;21.014784;332.833887
11;9;23.429762;330.269869
12;0;823.895199;43.193996
13;1;822.285689;42.698140
14;2;823.326184;44.806715
15;3;820.544070;43.173468
16;4;822.289113;41.887967
17;9;823.098185;43.811387
18;0;821.084765;44.191318
19;1;821.904952;42.366270
20;2;822.235885;43.276519
21;3;820.096285;44.941281
22;4;820.942388;41.563555
23;9;824.439192;43.081793
24;0;412.493166;265.728726
25;1;414.347881;266.987065
26;2;414.801145;268.582340
27;3;414.366990;269.236054
28;4;411.147210;267.556823
29;9;413.417084;269.990672
30;0;410.293784;268.329565
31;1;413.121927;265.113401
32;2;413.360301;268.906586
33;3;414.221588;268.016064
34;4;414.240521;267.701120
35;9;414.416240;269.342695
36;0;22.885568;708.755437
37;1;22.982629;705.781821
38;2;23.476754;708.274786
39;3;22.158463;705.402113
40;4;22.368740;709.069054
41;9;22.599563;706.910232
42;0;23.696225;708.330762
43;1;20.180452;709.140854
44;2;23.706347;709.417279
45;3;24.031091;709.906193
46;4;23.204149;709.950637
47;9;20.980829;705.056043
48;0;325.979911;211.600089
49;1;329.515179;214.229174
50;2;329.724856;211.370563
51;3;326.941873;214.313094
52;4;329.735666;210.084421
53;9;326.709687;210.071559
54;0;329.658461;211.014429
55;1;328.726897;213.747834
56;2;327.629317;210.302633
57;3;329.085741;211.706617
58;4;325.431106;210.882800
59;9;326.815131;211.338645
60;0;347.705391;263.113377
61;1;349.155892;260.519396
62;2;347.833294;263.223418
63;3;348.381156;264.886934
64;4;346.830698;264.975668
65;9;347.369079;260.083825
66;0;346.490860;260.659038
67;1;347.975904;261.894184
68;2;348.051433;264.636928
69;3;345.754427;261.899297
70;4;347.863098;261.198379
71;9;346.716272;264.873892
72;0;91.893465;498.385796
73;1;91.645931;496.650024
74;2;91.412579;495.805979
75;3;90.940367;497.586657
76;4;92.875323;497.170470
77;9;93.070025;497.100429
78;0;90.841198;497.456724
79;1;92.535427;498.936702
80;2;93.753423;495.133370
81;3;93.628103;499.989878
82;4;93.536965;496.850842
83;9;94.395429;497.518128
84;0;566.269073;215.362908
85;1;565.955989;215.540013
86;2;567.626095;216.215141
87;3;565.715443;216.049157
88;4;568.416767;219.913136
89;9;569.092412;219.437982
90;0;567.274903;218.866267
91;1;568.079736;216.182662
92;2;569.503321;217.392064
93;3;566.338515;218.408838
94;4;568.136056;218.461770
95;9;569.550680;215.431256
96;0;240.517366;32.669418
97;1;241.440406;31.740392
98;2;241.083695;33.114757
99;3;240.215474;34.195234
100;4;243.578745;34.504630
101;9;242.176815;32.373806
102;0;243.631979;30.797907
103;1;243.897727;32.131627
104;2;240.487325;33.145831
105;3;241.683867;32.423190
106;4;244.681560;33.712647
107;9;241.990933;34.352677
108;0;411.640775;656.200643
109;1;414.099005;659.237511
110;2;414.488541;655.549242
111;3;411.620857;659.191986
112;4;412.840829;657.329527
113;9;412.356103;659.368070
114;0;413.000429;656.813610
115;1;411.593873;655.526651
116;2;413.757571;658.562498
117;3;412.213786;659.054843
118;4;410.953632;659.646623
119;9;410.838285;658.893629
120;0;218.071269;998.289965
121;1;217.849008;996.094965
122;2;219.377014;999.811686
123;3;215.295655;996.888654
124;4;216.561293;998.228487
125;9;215.597896;999.206630
126;0;219.396060;999.776363
127;1;215.469184;995.585953
128;2;215.661647;998.912225
129;3;218.675912;997.251701
130;4;215.482158;998.063850
131;9;218.086158;999.967059
132;0;360.252646;89.510873
133;1;361.959352;86.930304
134;2;361.541549;86.300060
135;3;361.581504;87.597008
136;4;360.708266;89.024843
137;9;362.160213;88.810683
138;0;360.488469;86.632107
139;1;361.359484;86.036180
140;2;360.468708;87.158494
141;3;364.976470;87.807608
142;4;364.197010;88.443969
143;9;362.040555;85.726086
144;0;866.657695;754.422179
145;1;867.049782;750.472610
146;2;866.976238;754.545118
147;3;865.150433;751.337373
148;4;867.514042;752.263895
149;9;866.812664;752.709324
150;0;866.963097;753.257886
151;1;866.958382;750.818329
152;2;866.657024;750.281319
153;3;869.557159;752.777226
154;4;866.077629;754.079359
155;9;867.421770;752.632167
156;0;350.455085;343.814999
157;1;353.307031;340.697040
158;2;350.435041;340.843577
159;3;352.443916;342.921380
160;4;351.017394;341.473507
161;9;353.325525;341.421099
162;0;354.359157;342.559813
163;1;352.902264;340.587429
164;2;353.577820;343.391301
165;3;354.340711;340.381943
166;4;352.391771;343.352732
167;9;350.153909;344.524064
168;0;213.290807;947.270109
169;1;210.820454;946.282429
170;2;214.942450;949.180187
171;3;213.975515;948.492552
172;4;212.708731;945.504596
173;9;211.879034;947.240646
174;0;214.473309;945.254452
175;1;210.144647;945.377090
176;2;212.460224;947.943105
177;3;213.647451;947.652896
178;4;210.363284;949.342667
179;9;211.119558;948.808686
180;0;573.899035;586.084244
181;1;573.189446;589.388048
182;2;571.846452;587.372268
183;3;574.524449;586.395796
184;4;573.742935;585.760116
185;9;574.295268;587.176525
186;0;574.668905;589.017201
187;1;570.397252;585.049988
188;2;571.972202;586.606956
189;3;571.735218;589.307218
190;4;573.358733;587.190685
191;9;574.406944;585.144922
192;0;305.507223;327.873963
193;1;306.805002;325.995598
194;2;307.253631;326.620312
195;3;305.497446;326.496917
196;4;306.434746;326.371118
197;9;308.244928;329.036320
198;0;309.680665;327.931269
199;1;307.665126;325.405408
200;2;309.802296;328.606750
201;3;308.864971;327.603586
202;4;305.932736;329.913448
203;9;306.826932;328.241544
204;0;492.250310;550.415648
205;1;494.457739;551.312562
206;2;491.936260;553.898254
207;3;494.986202;553.323234
208;4;494.001506;553.628489
209;9;492.831380;552.905117
210;0;491.754611;550.420854
211;1;490.153170;554.064909
212;2;492.977021;550.583375
